,Post Office,Pin Code,Latitude,Longitude,City,VenueName,VenueLatitude,VenueLongitude,VenueCategory
873,Juhu,400049,19.1070215,72.8275275,Mumbai,Rock Bottom,19.109265327171443,72.82544882970508,Bar
874,Juhu,400049,19.1070215,72.8275275,Mumbai,cafe coffee day,19.106905362129453,72.82624755484774,Café
875,Juhu,400049,19.1070215,72.8275275,Mumbai,Jantar mantar,19.107330026819533,72.82608296316852,Indian Restaurant
876,Juhu,400049,19.1070215,72.8275275,Mumbai,Costa Coffee,19.111077414003095,72.82806753482411,Coffee Shop
877,Juhu,400049,19.1070215,72.8275275,Mumbai,Gym @ Juhu Gymkhana,19.108608567839944,72.8271034010062,Gym
878,Juhu,400049,19.1070215,72.8275275,Mumbai,The Terrace,19.10696069791184,72.82575251986457,Lounge
879,Juhu,400049,19.1070215,72.8275275,Mumbai,Costa Coffee,19.10754005079536,72.8319401729068,Café
880,Juhu,400049,19.1070215,72.8275275,Mumbai,Tulip Star,19.10372993594748,72.82609450334337,Hotel
881,Juhu,400049,19.1070215,72.8275275,Mumbai,Cafe Coffee Day,19.10229859879006,72.82710426653297,Café
882,Juhu,400049,19.1070215,72.8275275,Mumbai,Ayaz kebab corner,19.10845590459736,72.8249174026985,Food Truck
883,Juhu,400049,19.1070215,72.8275275,Mumbai,The Class,19.10273114357073,72.82695684136004,Indian Restaurant
884,Juhu,400049,19.1070215,72.8275275,Mumbai,Nature's Basket,19.109492888434726,72.82646440411253,Supermarket
885,Juhu,400049,19.1070215,72.8275275,Mumbai,Read Sure,19.10953549611745,72.82649604862443,Video Store
886,Juhu,400049,19.1070215,72.8275275,Mumbai,Pushpa Narsee Park,19.1045463792865,72.83091824867195,Park
887,Juhu,400049,19.1070215,72.8275275,Mumbai,Brijwasi Paan House,19.103749403036925,72.83081438913088,Food Truck
888,Juhu,400049,19.1070215,72.8275275,Mumbai,Utsav Restaurent & Bar,19.10361692576001,72.83082728671381,Indian Restaurant
889,Juhu,400049,19.1070215,72.8275275,Mumbai,Juicy Tarain,19.103885000000002,72.83157,Juice Bar
890,Juhu,400049,19.1070215,72.8275275,Mumbai,sahakari bhandar,19.1036229067157,72.83141076564789,Grocery Store
891,Juhu,400049,19.1070215,72.8275275,Mumbai,Options Juhu Store,19.103668483867512,72.83184721260076,Clothing Store
892,Juhu,400049,19.1070215,72.8275275,Mumbai,Green Bell Juhu,19.10348878587085,72.83175489336243,Kids Store
893,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,Shree Thaker Bhojnalay,18.951216985262228,72.82832591412117,Indian Restaurant
894,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,Bhagat Tarachand Restaurant,18.951801999721894,72.83048598110027,Indian Restaurant
895,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,Parsi Dairy Farm,18.946755804146605,72.83118326738536,Cheese Shop
896,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,Crawford Market,18.946761002522727,72.83122518841544,Market
897,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,Vinay Health Home,18.95301089843378,72.82512881320312,Fast Food Restaurant
898,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,Kyani & Co.,18.944061511193627,72.8285756282651,Café
899,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,Surti Hotel,18.952567249812084,72.82990537116653,Food
900,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,Cafe Coffee Day,18.945178672797674,72.82633445786236,Café
901,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,Sunlight Bar,18.944448081943488,72.82923428869341,Bar
902,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,Revival Indian Thali,18.946895867988893,72.8327530932732,Indian Restaurant
903,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,Marine Lines Railway Station,18.94570449986832,72.82375574111937,Train Station
904,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,Hotel Geeta Bhavan,18.945818299201612,72.82830393502594,Indian Restaurant
905,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,Bawarchi,18.946074577323962,72.83173758350135,Indian Restaurant
906,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,Jewel World,18.951558048748808,72.82946692637016,Jewelry Store
907,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,Adward Pav Bhaji and Dosa Center,18.946268267690435,72.82904877016871,Snack Place
908,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,Chippi Chawl,18.949941502957927,72.83215785912681,Boutique
909,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,edward restaurant,18.945300730938843,72.82911801036865,Snack Place
910,Kalbadevi,400002,18.9492575,72.82793819999998,Mumbai,C. P. Tank,18.953265331303804,72.82564443611953,Bus Station
911,Kandivli (East),400101,19.2064788,72.83845050000002,Mumbai,Rajubhai Dhoklawala,19.206948221745886,72.84218821670723,Food
912,Kandivli (East),400101,19.2064788,72.83845050000002,Mumbai,Natural's,19.20992498008812,72.83988846875731,Dessert Shop
913,Kandivli (East),400101,19.2064788,72.83845050000002,Mumbai,Domino's Pizza,19.205,72.84,Pizza Place
914,Kandivli (East),400101,19.2064788,72.83845050000002,Mumbai,Cafe Coffee Day,19.205310238289147,72.83910570328037,Coffee Shop
915,Kandivli (East),400101,19.2064788,72.83845050000002,Mumbai,noobway,19.20721809219539,72.83487064834134,Bike Rental / Bike Share
916,Kandivli (East),400101,19.2064788,72.83845050000002,Mumbai,Flavours Restaurant @ kandivali,19.20693309963495,72.84218687420788,Indian Restaurant
917,Kandivli (East),400101,19.2064788,72.83845050000002,Mumbai,Tibo Dalwada,19.211166869489762,72.83925571750011,Snack Place
918,Kandivli (East),400101,19.2064788,72.83845050000002,Mumbai,Pro-Fit,19.21067576111706,72.84093471649916,Gym
919,Kandivli (West),400067,19.2064788,72.83845050000002,Mumbai,Rajubhai Dhoklawala,19.206948221745886,72.84218821670723,Food
920,Kandivli (West),400067,19.2064788,72.83845050000002,Mumbai,Natural's,19.20992498008812,72.83988846875731,Dessert Shop
921,Kandivli (West),400067,19.2064788,72.83845050000002,Mumbai,Domino's Pizza,19.205,72.84,Pizza Place
922,Kandivli (West),400067,19.2064788,72.83845050000002,Mumbai,Cafe Coffee Day,19.205310238289147,72.83910570328037,Coffee Shop
923,Kandivli (West),400067,19.2064788,72.83845050000002,Mumbai,noobway,19.20721809219539,72.83487064834134,Bike Rental / Bike Share
924,Kandivli (West),400067,19.2064788,72.83845050000002,Mumbai,Flavours Restaurant @ kandivali,19.20693309963495,72.84218687420788,Indian Restaurant
925,Kandivli (West),400067,19.2064788,72.83845050000002,Mumbai,Tibo Dalwada,19.211166869489762,72.83925571750011,Snack Place
926,Kandivli (West),400067,19.2064788,72.83845050000002,Mumbai,Pro-Fit,19.21067576111706,72.84093471649916,Gym
927,Khar,400052,19.0696584,72.8398944,Mumbai,Round About,19.07122247890139,72.83990234937261,Hookah Bar
928,Khar,400052,19.0696584,72.8398944,Mumbai,Khar Social,19.06824342395501,72.83802654231332,Bar
929,Khar,400052,19.0696584,72.8398944,Mumbai,Doolally Taproom,19.070654982697565,72.83973998855755,Beer Bar
930,Khar,400052,19.0696584,72.8398944,Mumbai,Hoppipola,19.068231336866415,72.8378952512557,Bar
931,Khar,400052,19.0696584,72.8398944,Mumbai,Quarter Pillar,19.070377410692956,72.839661767596,Bar
932,Khar,400052,19.0696584,72.8398944,Mumbai,antiSOCIAL,19.06825159657265,72.83800804505044,Nightclub
933,Khar,400052,19.0696584,72.8398944,Mumbai,3 Wise Monkeys,19.070545025878612,72.83965894491028,Pub
934,Khar,400052,19.0696584,72.8398944,Mumbai,Jugheads,19.068048866110964,72.83762863525939,Beer Garden
935,Khar,400052,19.0696584,72.8398944,Mumbai,Rajasthan Family Restaurant,19.06743301576455,72.83729629370872,Restaurant
936,Khar,400052,19.0696584,72.8398944,Mumbai,Kosmic,19.07122877026517,72.83977336200384,Indian Restaurant
937,Khar,400052,19.0696584,72.8398944,Mumbai,Shree Krishna Chhaya,19.070510486830266,72.83881945792898,Indian Restaurant
938,Khar,400052,19.0696584,72.8398944,Mumbai,U Turn,19.071274382363576,72.83998211729549,Pub
939,Khar,400052,19.0696584,72.8398944,Mumbai,The Hangover,19.071142047800016,72.83956151543106,Lounge
940,Khar,400052,19.0696584,72.8398944,Mumbai,Jughead's,19.070596846424028,72.83884033073267,Gastropub
941,Khar,400052,19.0696584,72.8398944,Mumbai,24 lounge,19.0698451929028,72.838349608154,Café
942,Khar,400052,19.0696584,72.8398944,Mumbai,Vrindavan hotel,19.06931148632952,72.8393947213968,Indian Restaurant
943,Khar,400052,19.0696584,72.8398944,Mumbai,Cafe Coffee Day,19.07120354126221,72.8360080718994,Coffee Shop
944,Khar,400052,19.0696584,72.8398944,Mumbai,Raasta,19.068223789519013,72.83802121454099,Lounge
945,Khar,400052,19.0696584,72.8398944,Mumbai,Tharu Sweets Khar,19.067715880781485,72.83650351884305,Dessert Shop
946,Khar,400052,19.0696584,72.8398944,Mumbai,Mirzaghalib & The Indian Food,19.06903559179481,72.8402077286633,Indian Restaurant
947,Khar,400052,19.0696584,72.8398944,Mumbai,The Habitat,19.070498,72.83983,Amphitheater
948,Khar,400052,19.0696584,72.8398944,Mumbai,Oh! Calcutta,19.06782371576231,72.83737385225955,Bengali Restaurant
949,Khar,400052,19.0696584,72.8398944,Mumbai,Hotel Rajasthan,19.067580640044067,72.8372945745418,Indian Restaurant
950,Khar,400052,19.0696584,72.8398944,Mumbai,McDonald's,19.065657671740784,72.83683816939697,Fast Food Restaurant
951,Khar,400052,19.0696584,72.8398944,Mumbai,Hotel Sahil,19.066912845775477,72.83735992659669,Indian Restaurant
952,Khar,400052,19.0696584,72.8398944,Mumbai,"Bachelor's cafe, Marine drive",19.071568549057005,72.84394650011261,Fast Food Restaurant
953,Kharodi,400095,19.191684,72.8140978,Mumbai,Buddy's Corner,19.19445037841797,72.81536865234375,Szechuan Restaurant
954,Kharodi,400095,19.191684,72.8140978,Mumbai,Lotus Talav,19.19625282287598,72.81292724609375,Lake
955,Kharodi,400095,19.191684,72.8140978,Mumbai,Garden Court,19.19614479478495,72.81185928360509,Diner
956,Kharodi,400095,19.191684,72.8140978,Mumbai,Bageecha,19.196148552856126,72.81183252981656,Indian Restaurant
957,Kurla,400070,19.0652797,72.87938050000002,Mumbai,Guru Nanak,19.065634,72.878649,Food Truck
958,Kurla,400070,19.0652797,72.87938050000002,Mumbai,Swastik Farsan Mart,19.065988841233267,72.8788379199278,Grocery Store
959,Kurla,400070,19.0652797,72.87938050000002,Mumbai,Savali Restaurant,19.062544874832906,72.8816483283423,Vegetarian / Vegan Restaurant
960,Kurla,400070,19.0652797,72.87938050000002,Mumbai,Timberland,19.06436906386925,72.8748893737793,Shoe Store
961,Mahim,400016,19.0423145,72.8398344,Mumbai,Baba Falooda,19.039994664251022,72.84125908608685,Dessert Shop
962,Mahim,400016,19.0423145,72.8398344,Mumbai,Cafe Irani Chai,19.039096400093342,72.8427195040113,Breakfast Spot
963,Mahim,400016,19.0423145,72.8398344,Mumbai,Jaffer Bhai's Delhi Darbar,19.041456398886584,72.8407486646235,Indian Restaurant
964,Mahim,400016,19.0423145,72.8398344,Mumbai,Sneha Restaurant,19.037553501777516,72.84218470256755,Indian Restaurant
965,Mahim,400016,19.0423145,72.8398344,Mumbai,Kakori House,19.037635403099426,72.84214852169916,Indian Restaurant
966,Mahim,400016,19.0423145,72.8398344,Mumbai,Domino's Pizza,19.040252465978227,72.84139437169863,Pizza Place
967,Mahim,400016,19.0423145,72.8398344,Mumbai,Xavier Institute of Engineering,19.04506065036353,72.84171581268309,Arcade
968,Mahim,400016,19.0423145,72.8398344,Mumbai,Tazza Fast Food,19.03905189857923,72.84186644911874,Fast Food Restaurant
969,Mahim,400016,19.0423145,72.8398344,Mumbai,Hotel Shahnaz,19.041672946182253,72.84080778227157,Indian Restaurant
970,Mahim,400016,19.0423145,72.8398344,Mumbai,Damuanna Malvankar Chowk,19.04261815063859,72.84014041485881,Plaza
971,Mahim,400016,19.0423145,72.8398344,Mumbai,The living room,19.041473354414943,72.84214058835948,Furniture / Home Store
972,Mahim,400016,19.0423145,72.8398344,Mumbai,Mahim Railway Station,19.043431168318676,72.84442538181098,Train Station
973,Mahim,400016,19.0423145,72.8398344,Mumbai,Swagat Hotel,19.041596671124875,72.84526198010583,Vegetarian / Vegan Restaurant
974,Mahim,400016,19.0423145,72.8398344,Mumbai,Vi-jai bakery,19.041919250342836,72.84549853496375,Bakery
975,Malabar Hill,400006,18.9581616,72.80336650000002,Mumbai,The Malabar Hill Club,18.954392250210518,72.80351039327509,Restaurant
976,Malabar Hill,400006,18.9581616,72.80336650000002,Mumbai,Santosh Sagar,18.96117681964424,72.80142469483619,Fast Food Restaurant
977,Malabar Hill,400006,18.9581616,72.80336650000002,Mumbai,Priyadarshini Park,18.95751519120163,72.79961414024795,Park
978,Malabar Hill,400006,18.9581616,72.80336650000002,Mumbai,Country Of Origin,18.955266219817343,72.79874276134325,Dessert Shop
979,Malabar Hill,400006,18.9581616,72.80336650000002,Mumbai,Soam,18.957492031614574,72.80888354503129,Indian Restaurant
980,Malabar Hill,400006,18.9581616,72.80336650000002,Mumbai,Hanging Gardens,18.956328289149532,72.80537324230706,Park
981,Malabar Hill,400006,18.9581616,72.80336650000002,Mumbai,Naturals Ice Cream,18.962431779970935,72.80147103982321,Dessert Shop
982,Malabar Hill,400006,18.9581616,72.80336650000002,Mumbai,S & F Spices and Flavours,18.9551640870248,72.8076139640838,Food & Drink Shop
983,Malabar Hill,400006,18.9581616,72.80336650000002,Mumbai,210°Veg Gourmet Bakery,18.96182828788107,72.80213713645934,Bakery
984,Malabar Hill,400006,18.9581616,72.80336650000002,Mumbai,Tune Up,18.95442739619465,72.80350876222093,Gym
985,Malabar Hill,400006,18.9581616,72.80336650000002,Mumbai,Contempory Arts,18.963035733506526,72.80309200286865,Arts & Crafts Store
986,Malabar Hill,400006,18.9581616,72.80336650000002,Mumbai,Priyadarshani Park Sea View,18.95775943615604,72.7978992462158,Park
987,Malad (East),400097,19.1860219,72.8563181,Mumbai,Saamagree,19.188620762986226,72.85715867306295,Department Store
988,Malad (East),400097,19.1860219,72.8563181,Mumbai,Milan,19.188101639233075,72.85162580252705,Indian Restaurant
989,Malad (West),400064,19.1840129,72.8412155,Mumbai,Gupta's Bhel and Pani Puri House,19.184526837442483,72.84594600021401,Snack Place
990,Malad (West),400064,19.1840129,72.8412155,Mumbai,Liberty Garden (लिबर्टी गार्डन),19.1882004711862,72.84090009808001,Garden
991,Malad (West),400064,19.1840129,72.8412155,Mumbai,F!@# THE NAME,19.183261185635224,72.83601848801068,Pub
992,Malad (West),400064,19.1840129,72.8412155,Mumbai,Panchmukhi Restaurant And Bar,19.183466694350905,72.83617869793231,Hotel Bar
993,Malad (West),400064,19.1840129,72.8412155,Mumbai,Barista Lavazza,19.183993451715637,72.83577523558728,Coffee Shop
994,Malad (West),400064,19.1840129,72.8412155,Mumbai,Aditi,19.185179848700113,72.84671757184599,Fast Food Restaurant
995,Malad (West),400064,19.1840129,72.8412155,Mumbai,Mothers bakery,19.18528967162463,72.84165016272567,Bakery
996,Malad (West),400064,19.1840129,72.8412155,Mumbai,Spark,19.183516159552735,72.83583998621323,Diner
997,Malad (West),400064,19.1840129,72.8412155,Mumbai,Morbi Sweets and Farsan,19.187228835582925,72.84081932174955,Breakfast Spot
998,Malad (West),400064,19.1840129,72.8412155,Mumbai,Shree Dutt Snacks (श्री दत्त),19.187562594972484,72.84224963580681,Fast Food Restaurant
999,Malad (West),400064,19.1840129,72.8412155,Mumbai,Celio Infiniti Mall (Mumbai),19.187873373384107,72.84143686294557,Men's Store
1000,Malad (West),400064,19.1840129,72.8412155,Mumbai,Infiniti II,19.183699643627147,72.83570727947047,Shopping Mall
1001,Mandpeshwar,400103,19.23584235,72.85283655957588,Mumbai,Natural's,19.23711341552202,72.8535673129907,Ice Cream Shop
1002,Mandpeshwar,400103,19.23584235,72.85283655957588,Mumbai,Rajendra Fast Food II,19.230868328586766,72.8524969928035,Fast Food Restaurant
1003,Mandpeshwar,400103,19.23584235,72.85283655957588,Mumbai,Subway,19.232491681622413,72.85392686333505,Sandwich Place
1004,Mandpeshwar,400103,19.23584235,72.85283655957588,Mumbai,Pooja Malai Gola,19.23075629296908,72.85346461201254,Ice Cream Shop
1005,Mandpeshwar,400103,19.23584235,72.85283655957588,Mumbai,Prabodhankar Thackeray Natya Mandir,19.233363381183892,72.85446166992188,Theater
1006,Mandpeshwar,400103,19.23584235,72.85283655957588,Mumbai,Ajay Arvindbhai Khatri,19.233217726278955,72.8569674189956,Clothing Store
1007,Mandpeshwar,400103,19.23584235,72.85283655957588,Mumbai,MCF Club,19.235735841367763,72.85241622032656,Gym
1008,Mandpeshwar,400103,19.23584235,72.85283655957588,Mumbai,Crossroads 92,19.238320444938953,72.84835825674435,Italian Restaurant
1009,Mandpeshwar,400103,19.23584235,72.85283655957588,Mumbai,Bunty Juice Centre,19.231469989147577,72.85248962913654,Juice Bar
1010,Mandpeshwar,400103,19.23584235,72.85283655957588,Mumbai,Temptations,19.23334029492934,72.85359318803832,Ice Cream Shop
1011,Mandpeshwar,400103,19.23584235,72.85283655957588,Mumbai,Girgaon Katta,19.230946042703504,72.8520568108412,Indian Restaurant
1012,Mandpeshwar,400103,19.23584235,72.85283655957588,Mumbai,Shreeji Ice Bhel,19.234598118783328,72.85498361804834,Snack Place
1013,Mandpeshwar,400103,19.23584235,72.85283655957588,Mumbai,Noble Medical,19.24024335191005,72.8544989877491,Pharmacy
1014,Mandpeshwar,400103,19.23584235,72.85283655957588,Mumbai,Om shanti circle,19.238549860797406,72.84853935241698,Intersection
1015,Mandpeshwar,400103,19.23584235,72.85283655957588,Mumbai,dairy don,19.233661001130162,72.84786984045512,Ice Cream Shop
1016,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Mohd Ali Road,18.954751326725216,72.83319816783987,BBQ Joint
1017,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Suleman Mithaiwala,18.954728330146924,72.83318583761509,Dessert Shop
1018,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Shalimar Restaurant,18.958180122249885,72.83236650763473,Indian Restaurant
1019,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Bhagat Tarachand Restaurant,18.951801999721894,72.83048598110027,Indian Restaurant
1020,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Zam Zam Restaurant,18.956440835553288,72.83204589000526,Indian Restaurant
1021,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Chinese-n-Grill,18.954864340418663,72.83380395481826,Chinese Restaurant
1022,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Jaffer Bhai Delhi Darbar,18.958349555927786,72.83582556155663,Indian Restaurant
1023,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Surti Hotel,18.952567249812084,72.82990537116653,Food
1024,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Jaffar Bhai Delhi Darbar,18.94999996442343,72.8346246415165,Indian Restaurant
1025,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Hotel B Bhagat Tarachand,18.95382088947114,72.8312067471652,Indian Restaurant
1026,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Delhi Darbar Restaurant,18.95586514972529,72.83241843711095,Indian Restaurant
1027,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Patel Restaurant,18.949797549178328,72.83465488970278,Restaurant
1028,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Noorani Milk Centre,18.95474881770388,72.83338201479789,Café
1029,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Bade Miya (only for Ramzan),18.954704668229663,72.83346856352783,Indian Restaurant
1030,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Noor Mohammadi,18.957821243794232,72.83205741779858,Indian Restaurant
1031,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,American Express Bakery,18.955887661653737,72.83139138602185,Arcade
1032,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Masjid Bunder Market,18.95329997568825,72.83708050226973,Convenience Store
1033,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Kanji Manji Kothari,18.95329831916232,72.83644005058271,Grocery Store
1034,Mandvi,400003,18.9550564,72.83479190000001,Mumbai,Bhat Bazaar,18.95457244126908,72.83755362765997,Flea Market
